UserID,JobID,ApplicationDate
1422830,716309,2012-04-02 18:56:59.18
1423259,194472,2012-04-02 23:49:01.477
1424351,942575,2012-04-01 21:57:46.633
1425164,897938,2012-04-06 16:11:35.867
1426220,616083,2012-04-21 12:58:10.167
1426220,525416,2012-04-04 15:26:54.7
1426220,332284,2012-04-04 16:50:02.51
1427087,300560,2012-04-02 07:11:10.793
1427128,764108,2012-04-07 11:24:15.4
1427277,820104,2012-04-05 18:39:17.007
1429104,551316,2012-04-06 07:16:37.977
1430010,317343,2012-04-07 07:31:51.793
1430145,1097097,2012-04-17 00:53:42.68
1431538,626389,2012-04-01 17:21:42.993
1432174,814988,2012-04-03 10:19:13.057
1432269,94261,2012-04-02 18:07:37.887
1433654,385136,2012-04-15 08:59:00.723
1434937,373539,2012-04-06 14:16:31.077
1436399,494710,2012-04-05 22:37:33.89
1437848,1053173,2012-04-03 13:31:38.99
1439061,959390,2012-04-04 15:45:21.233
1443614,630715,2012-04-09 13:27:11.277
1444418,249859,2012-04-09 18:02:13.36
1445984,912466,2012-04-03 12:29:22.34
1446584,820104,2012-04-09 00:03:53.2
1447546,1023378,2012-04-06 17:59:17.78
1449354,864078,2012-04-02 11:48:16.057
1450724,51377,2012-04-04 21:57:03.237
1452256,378175,2012-04-17 09:53:12.503
1452331,871035,2012-04-03 13:53:18.82
1452644,765760,2012-04-03 09:37:07.367
1452644,71690,2012-04-18 10:49:59.803
1453657,628392,2012-04-03 15:39:29.103
1454870,234037,2012-04-05 14:13:09.063
1454973,901202,2012-04-09 22:40:10.237
1455279,799694,2012-04-03 21:03:18.277
1456292,880028,2012-04-04 13:31:49.863
1459196,306918,2012-04-09 09:19:25.71
1460895,1023378,2012-04-03 22:27:04.847
1462016,373539,2012-04-09 15:05:55.623
1462032,25769,2012-04-05 13:44:28.66
1463327,71690,2012-04-18 14:31:44.61
1463612,344818,2012-04-04 10:14:44.56
1464037,916573,2012-04-09 12:58:43.907
1464491,861217,2012-04-02 20:55:53.397
1464593,344818,2012-04-08 22:35:48.413
1464754,897938,2012-04-07 06:07:10.407
1464822,486943,2012-04-02 17:11:04.637
1465207,912466,2012-04-08 21:27:09.557
1465513,265732,2012-04-04 22:14:10.563
1465987,190449,2012-04-04 23:53:49.667
1468296,628392,2012-04-07 03:28:59.747
1468348,71690,2012-04-09 14:31:20.513
1469289,912466,2012-04-05 19:02:01.353
1471063,864078,2012-04-02 12:54:39.627
